Listing Price (USD),"Length 
(ft)",Year,Draft(m),Displacement(t),Beam(m),Fuel capacity(L),Water tank(L),SA(m2)
0.145287873,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.16564007,42.5,2018,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.16549877,42.5,2018,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.165319508,42.5,2018,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.1541529,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.110375044,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.336780316,52,2014,0.255319149,0.990110308,0.882513661,0.553094832,0.472306143,0.743208556
0.06153884,38,2015,0.085106383,0.275770255,0.580601093,0.103350369,0.140986908,0.320962567
0.060627768,39,2010,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.060548682,39,2010,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.077259754,39,2011,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.077186995,39,2011,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.060627768,39,2011,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.060548682,39,2011,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.056623902,39,2011,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.069169069,39,2012,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.069081195,39,2012,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.069081195,39,2012,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.06103304,39,2012,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.103637961,39,2013,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.078040422,39,2013,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.078040422,39,2013,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.069422496,39,2013,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.103211248,39,2015,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.098945167,39,2016,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.092972232,39,2016,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.111743761,39,2017,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.078137434,44.6,2006,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.078040422,44.6,2006,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.078040422,44.6,2006,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.094365905,44.6,2008,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.094252021,44.6,2008,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.137341301,44.6,2009,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.10641652,44.6,2009,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.124224956,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.124224956,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.124115993,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.123977856,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.1124,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.112302636,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.111981371,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.111743761,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.10343304,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.103093849,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.140916344,45.8,2013,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.140599649,45.8,2013,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.125079086,45.8,2013,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.124969069,45.8,2013,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.116539895,45.8,2013,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.116436555,45.8,2013,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.176287873,45.8,2014,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.175974692,45.8,2014,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.154515993,45.8,2014,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.154238313,45.8,2014,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.150235501,45.8,2014,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.180130053,45.8,2015,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.179810545,45.8,2015,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.165823902,45.8,2015,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.150673814,45.8,2015,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.15040246,45.8,2015,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.154539192,45.8,2017,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.154238313,45.8,2017,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.237773989,51,2010,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.186829877,51,2010,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.186629525,51,2010,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.103731107,39,2013,0.14893617,0.475085584,0.678961749,0.216922203,0.140986908,0.327807487
0.078100879,39,2013,0.14893617,0.475085584,0.678961749,0.216922203,0.140986908,0.327807487
0.099034446,39,2016,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.201617926,45.8,2013,0.14893617,0.589197413,0.767759563,0.580352073,0.342396777,0.470588235
0.262547276,45.8,2017,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.260384183,45.8,2017,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.185056591,45.8,2017,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.184826011,45.8,2017,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.18449877,45.8,2017,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.18449877,45.8,2017,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.174371529,45.8,2017,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.174227417,45.8,2017,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.187039367,45.8,2018,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.186629525,45.8,2018,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.176287873,45.8,2018,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.175974692,45.8,2018,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.200869947,45.8,2019,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.200650615,45.8,2019,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.292019684,48,2019,0.255319149,0.684290605,0.941256831,0.580352073,0.473313192,0.78342246
0.291779965,48,2019,0.255319149,0.684290605,0.941256831,0.580352073,0.473313192,0.78342246
0.304401406,52,2015,0.255319149,0.684290605,1,0.580352073,0.473313192,0.77540107
0.152831283,52,2017,0.255319149,0.684290605,1,0.580352073,0.473313192,0.77540107
0.266260808,52,2013,0.255319149,0.990110308,0.882513661,0.553094832,0.472306143,0.743208556
0.266260808,52,2013,0.255319149,0.990110308,0.882513661,0.553094832,0.472306143,0.743208556
0.336780316,52,2014,0.255319149,0.990110308,0.882513661,0.553094832,0.472306143,0.743208556
0.249165202,52,2014,0.255319149,0.990110308,0.882513661,0.553094832,0.472306143,0.743208556
0.304725835,52,2015,0.255319149,0.684290605,1,0.580352073,0.473313192,0.77540107
0.153002109,52,2017,0.255319149,0.684290605,1,0.580352073,0.473313192,0.77540107
0.077521617,37.5,2015,0.038297872,0.346899962,0.510928962,0.187393526,0.382678751,0.40144385
0.111826011,42.5,2014,0.136170213,0.479650057,0.678961749,0.387279955,0.382678751,0.566363636
0.111743761,42.5,2014,0.136170213,0.479650057,0.678961749,0.387279955,0.382678751,0.566363636
0.150140246,48,2014,0.221276596,0.646253328,0.732240437,0.387279955,0.382678751,0.681122995
0.150140246,48,2014,0.221276596,0.646253328,0.732240437,0.387279955,0.382678751,0.681122995
0.16293884,48,2015,0.221276596,0.646253328,0.732240437,0.387279955,0.382678751,0.681122995
0.050352197,39.5,2005,0.10212766,0.281095474,0.573770492,0.144804089,0.29305136,0.374117647
0.050309666,39.5,2005,0.10212766,0.281095474,0.573770492,0.144804089,0.29305136,0.374117647
0.051589455,39.5,2008,0.10212766,0.281095474,0.573770492,0.144804089,0.29305136,0.374117647
0.105771178,39.5,2016,0.10212766,0.281095474,0.573770492,0.144804089,0.29305136,0.374117647
0.095105448,39.5,2015,0.170212766,0.322936478,0.632513661,0.233957978,0.206445116,0.395454545
0.151366608,39.5,2016,0.170212766,0.322936478,0.632513661,0.233957978,0.206445116,0.395454545
0.105771178,39.5,2016,0.170212766,0.322936478,0.632513661,0.233957978,0.206445116,0.395454545
0.105771178,39.5,2016,0.170212766,0.322936478,0.632513661,0.233957978,0.206445116,0.395454545
0.138043585,44,2010,0.106382979,0.410422214,0.618852459,0.233957978,0.29204431,0.422459893
0.137866784,44,2010,0.106382979,0.410422214,0.618852459,0.233957978,0.29204431,0.422459893
0.256686819,45,2018,0.212765957,0.410422214,0.718579235,0.330494037,0.29204431,0.518716578
0.008946221,38,2009,0.434042553,0.273488018,0.221311475,0.074957411,0.095669688,0.278074866
0.018347979,40,2008,0.459574468,0.32974515,0.226775956,0.109028961,0.095669688,0.347272727
0.018334622,40,2008,0.459574468,0.32974515,0.226775956,0.109028961,0.095669688,0.347272727
0.017907909,40,2009,0.459574468,0.32974515,0.226775956,0.109028961,0.095669688,0.347272727
0.011934974,42,2008,0.361702128,0.349562571,0.233606557,0.107893242,0.171198389,0.366149733
0.063808436,49,2008,0.382978723,0.478889312,0.326502732,0.159568427,0.271903323,0.532566845
0.020474165,49,2008,0.382978723,0.478889312,0.326502732,0.159568427,0.271903323,0.532566845
0.042302636,49,2009,0.382978723,0.478889312,0.326502732,0.159568427,0.271903323,0.532566845
0.017699121,49,2009,0.382978723,0.478889312,0.326502732,0.159568427,0.271903323,0.532566845
0.043956766,49,2010,0.382978723,0.478889312,0.301912568,0.170357751,0.367573011,0.590213904
0.04609174,54,2010,0.642553191,0.706960822,0.338797814,0.148779103,0.336858006,0.684117647
0.026665026,46,2008,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.025597891,46,2008,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.016460808,46,2008,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.054630931,51,2008,0.446808511,0.481932294,0.357923497,0.217490062,0.483383686,0.439197861
0.034990861,51,2009,0.446808511,0.481932294,0.357923497,0.217490062,0.483383686,0.439197861
0.033282953,51,2009,0.446808511,0.481932294,0.357923497,0.217490062,0.483383686,0.439197861
0.05669877,46,2008,0.612765957,0.402814758,0.260928962,0.103918228,0.256797583,0.406898396
0.024743761,46,2009,0.612765957,0.402814758,0.260928962,0.103918228,0.256797583,0.406898396
0.090499824,49,2008,0.612765957,0.523773298,0.292349727,0.124929018,0.262336354,0.501764706
0.020483304,40,2008,0.404255319,0.313807531,0.222677596,0.103918228,0.171198389,0.247433155
0.013984534,40,2008,0.404255319,0.313807531,0.222677596,0.103918228,0.171198389,0.247433155
0.013215817,40,2008,0.404255319,0.313807531,0.222677596,0.103918228,0.171198389,0.247433155
0.019193322,40,2009,0.404255319,0.313807531,0.222677596,0.103918228,0.171198389,0.247433155
0.026018981,43,2009,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.023035852,43,2009,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.021755009,43,2009,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.021328295,43,2009,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.024743761,43,2010,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.020474165,43,2010,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.133618278,53,2008,0.595744681,0.532141499,0.355191257,0.245315162,0.468277946,0.576791444
0.073404921,54,2009,0.578723404,0.544389502,0.357923497,0.258375923,0.477844914,0.569358289
0.068724077,54,2009,0.578723404,0.544389502,0.357923497,0.258375923,0.477844914,0.569358289
0.068720562,54,2009,0.578723404,0.544389502,0.357923497,0.258375923,0.477844914,0.569358289
0.064013005,54,2009,0.578723404,0.544389502,0.357923497,0.258375923,0.477844914,0.569358289
0.060995782,54,2009,0.578723404,0.544389502,0.357923497,0.258375923,0.477844914,0.569358289
0.058900527,54,2009,0.578723404,0.544389502,0.357923497,0.258375923,0.477844914,0.569358289
0.058890334,54,2009,0.578723404,0.544389502,0.357923497,0.258375923,0.477844914,0.569358289
0.103731107,54,2010,0.578723404,0.544389502,0.357923497,0.258375923,0.477844914,0.569358289
0.056680141,54,2009,0.578723404,0.544389502,0.357923497,0.258375923,0.477844914,0.569358289
0.02645167,45,2008,0.595744681,0.437048307,0.207650273,0.101646792,0.180765358,0.515187166
0.026366257,46,2008,0.617021277,0.410422214,0.262295082,0.093128904,0.291037261,0.428770053
0.054630931,44,2008,0.553191489,0.429516927,0.284153005,0.105621806,0.210976838,0.41486631
0.052495958,44,2008,0.553191489,0.429516927,0.284153005,0.105621806,0.210976838,0.41486631
0.04815993,44,2008,0.553191489,0.429516927,0.284153005,0.105621806,0.210976838,0.41486631
0.043530053,44,2008,0.553191489,0.429516927,0.284153005,0.105621806,0.210976838,0.41486631
0.042462566,44,2008,0.553191489,0.429516927,0.284153005,0.105621806,0.210976838,0.41486631
0.03114833,52,2008,0.446808511,0.684290605,0.327868852,0.239068711,0.382678751,0.507272727
0.022566257,38,2010,0.361702128,0.300114112,0.222677596,0.084611016,0.109768379,0.208181818
0.020004569,44,2008,0.404255319,0.414225941,0.259562842,0.143100511,0.249748238,0.370106952
0.020431634,44,2009,0.404255319,0.414225941,0.259562842,0.143100511,0.249748238,0.370106952
0.025181019,44,2010,0.404255319,0.414225941,0.259562842,0.143100511,0.249748238,0.370106952
0.325702988,55,2009,0.574468085,1,0.330601093,0.501419648,0.508559919,0.665721925
0.030721265,40,2008,0.438297872,0.322936478,0.240437158,0.069278819,0.140483384,0.354224599
0.031105448,43,2008,0.514893617,0.414225941,0.259562842,0.120954003,0.15407855,0.41684492
0.052069244,47,2010,0.595744681,0.463674401,0.297814208,0.131743328,0.180765358,0.49828877
0.078117399,52,2008,0.787234043,0.710916698,0.359289617,0.202725724,0.336858006,0.622032086
0.06530826,49,2007,0.510638298,0.482731076,0.370218579,0.124929018,0.342396777,0.394491979
0.029024956,39,2009,0.45106383,0.298630658,0.219945355,0.063032368,0.16918429,0.320962567
0.01065413,39,2007,0.446808511,0.278432864,0.218579235,0.063032368,0.16918429,0.24197861
0.013984534,42,2007,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.019202109,42,2008,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.01705413,42,2008,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.021328295,42,2009,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.020004569,42,2009,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.019202109,42,2009,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.029024956,45,2007,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.022618629,45,2007,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.043521968,49,2007,0.6,0.478889312,0.303278689,0.124929018,0.342396777,0.408395722
0.065304745,49,2007,0.510638298,0.482731076,0.370218579,0.124929018,0.342396777,0.394491979
0.065293849,49,2007,0.510638298,0.482731076,0.370218579,0.124929018,0.342396777,0.394491979
0.064881195,49,2007,0.510638298,0.482731076,0.370218579,0.124929018,0.342396777,0.394491979
0.064878032,49,2007,0.510638298,0.482731076,0.370218579,0.124929018,0.342396777,0.394491979
0.041824605,49,2007,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.029013357,49,2007,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.031532513,49,2008,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.030721265,49,2008,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.027305448,49,2008,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.02645167,49,2008,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.024103339,49,2008,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.041822144,49,2009,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.029013357,49,2009,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.026418629,49,2008,0.595744681,0.478889312,0.301912568,0.124929018,0.295065458,0.561390374
0.039687522,49,2009,0.510638298,0.509319133,0.301912568,0.126064736,0.301107754,0.44973262
0.037979613,49,2009,0.510638298,0.509319133,0.301912568,0.126064736,0.301107754,0.44973262
0.035419684,49,2009,0.510638298,0.509319133,0.301912568,0.126064736,0.301107754,0.44973262
0.034770475,49,2009,0.510638298,0.509319133,0.301912568,0.126064736,0.301107754,0.44973262
0.081956063,55,2007,0.438297872,0.646253328,0.351092896,0.400340716,0.458710977,0.512192513
